"ISO3","Year","City","Longitude","Latitude","PM25","urban"
2,2019,"Pontoon Beach",-90.13967,38.70453,10.41688,1
2,2019,"Marrero",-90.10984,29.90031,7.703306,1
2,2019,"Memphis",-90.04156,35.15119,8.450413,0
2,2019,"Chalmette",-89.97625,29.94316,7.783607,0
2,2019,"Memphis",-89.87065,35.16126,8.765599,1
2,2019,"Rockford",-89.08917,42.267,10.31493,1
2,2019,"Merna",-88.9969,40.51873,9.009994,0
2,2019,"Jackson",-88.81964,35.70532,7.513718,0
2,2019,"Waukesha",-88.21507,43.02007,8.824856,1
2,2019,"Joliet",-88.11647,41.52689,9.752078,0
2,2019,"Milwaukee",-87.9344,42.93266,8.420308,1
2,2019,"Milwaukee",-87.9135,43.06097,8.723288,1
2,2019,"Schiller Park",-87.87627,41.96519,10.84123,0
2,2017,"Des Plaines",-87.86322,42.06029,9.385674,0
2,2019,"Chicago",-87.74993,41.96549,9.1625,0
2,2019,"Chicago",-87.72267,41.91274,8.633929,0
2,2019,"Evansville",-87.57722,38.01333,8.058946,0
2,2019,"Lansing",-87.55741,41.57862,10.54178,1
2,2019,"Chicago",-87.53932,41.68717,9.141837,0
2,2019,"Hammond",-87.49504,41.59443,9.437375,0
2,2017,"Hammond",-87.47554,41.58639,8.209322,1
2,2019,"East Chicago",-87.44202,41.63595,8.752542,0
2,2019,"Loretto",-87.41972,35.11688,6.866667,0
2,2019,"Gary",-87.40658,41.57328,9.350413,1
2,2019,"Terre Haute",-87.40131,39.48599,9.185432,1
2,2019,"Clarksville",-87.38467,36.61141,6.784191,0
2,2019,"Gary",-87.34295,41.59847,8.718186,1
2,2019,"Gary",-87.30494,41.60666,8.248807,1
2,2019,"Dugger",-87.25897,39.04499,8.124138,0
2,2019,"Portage",-87.19917,41.6175,8.282371,0
2,2019,"Bloomfield",-86.99042,38.98548,7.709244,0
2,2019,"Jasper",-86.92967,38.3918,8.430252,1
2,2018,"Nashville",-86.7341,36.1424,9.191789,1
2,2019,"South Bend",-86.21472,41.69666,8.087715,1
2,2019,"Indianapolis",-86.11541,39.75885,9.493277,1
2,2019,"Indianapolis",-86.11444,39.81083,9.574935,0
2,2019,"Kokomo",-86.10969,40.48135,7.305523,1
2,2019,"Carmel",-86.07877,39.9288,10.15648,0
2,2019,"Elkhart",-85.96845,41.65716,8.189355,0
2,2017,"New Albany",-85.83297,38.30703,8.404195,0
2,2019,"Louisville",-85.82678,38.23158,10.06006,0
2,2018,"Jeffersonville",-85.74011,38.27772,9.1625,1
2,2019,"Jeffersontown",-85.5744,38.1825,9.19,0
2,2019,"Middletown",-85.52347,40.00954,7.679832,0
2,2016,"Rome",-85.3232,34.2605,9.284969,0
2,2019,"Rossville",-85.3009,34.9788,8.758464,0
2,2019,"Fort Wayne",-85.10182,41.09497,8.94051,0
2,2019,"Phenix City",-84.99965,32.43703,9.418426,0
2,2019,"Columbus",-84.9789,32.4842,9.083051,1
2,2019,"Columbus",-84.94464,32.52127,8.738983,0
2,2019,"Columbus",-84.9316,32.4297,8.621667,0
2,2019,"New Paris",-84.72052,39.83562,8.052235,0
2,2019,"Kennesaw",-84.60742,34.01544,8.647934,0
2,2019,"Lansing",-84.56278,42.76139,7.122857,1
2,2019,"Cincinnati",-84.53838,39.14603,11.03028,1
2,2019,"Atlanta",-84.43562,33.80224,9.09,0
2,2019,"Middletown",-84.40962,39.47982,9.221438,0
2,2019,"Atlanta",-84.3914,33.7784,9.516529,1
2,2019,"Forest Park",-84.39072,33.61084,8.694958,0
2,2019,"Loudon",-84.34304,35.72109,6.835577,0
2,2019,"Decatur",-84.2905,33.6878,8.900492,0
2,2019,"Albany",-84.0998,31.5776,10.19486,0
2,2019,"Lawrenceville",-84.0691,33.9632,10.80147,0
2,2019,"Gainesville",-83.8134,34.2993,9.347941,0
2,2019,"Macon",-83.641,32.77746,8.864234,0
2,2019,"Warner Robins",-83.5978,32.6056,9.032811,0
2,2019,"Dry Branch",-83.54349,32.80526,7.969903,0
2,2019,"Toledo",-83.4785,41.67987,8.838793,1
2,2019,"Athens",-83.34439,33.91814,9.669419,0
2,2019,"Valdosta",-83.2933,30.8486,7.527193,0
2,2017,"Detroit",-83.26619,42.386,11.25674,1
2,2019,"Detroit",-83.12943,42.29582,11.32865,1
2,2019,"Detroit",-83.10347,42.31208,11.00989,1
2,2019,"Detroit",-83.09194,42.31216,10.2135,1
2,2019,"Columbus",-83.06542,40.11107,9.678565,0
2,2019,"Columbus",-82.99442,40.00271,8.869912,1
2,2019,"Portsmouth",-82.91701,38.7546,6.753571,0
2,2016,"New Albany",-82.81558,40.08451,7.036612,0
2,2018,"Sandersville",-82.80687,32.96736,7.082645,0
2,2019,"Douglas",-82.74997,31.5131,7.18843,0
2,2019,"St. Petersburg",-82.73987,27.78587,7.659331,0
2,2019,"Coal Grove",-82.65924,38.50807,6.764348,0
2,2019,"Asheville",-82.5844,35.6062,5.98453,0
2,2019,"Huntington",-82.43244,38.41024,7.194527,0
2,2019,"Greenville",-82.41459,34.8439,8.115236,1
2,2019,"Micanopy",-82.26608,29.56611,6.725032,0
2,2019,"Augusta",-82.0224,33.4339,10.65627,0
2,2019,"Trenton",-81.85363,33.73996,7.673214,0
2,2019,"Newburgh Heights",-81.66236,41.44662,10.8042,1
2,2019,"Akron",-81.54153,41.08786,8.090833,1
2,2019,"Brunswick",-81.49504,31.16981,7.635455,0
2,2019,"WARRENSVL HTS",-81.49483,41.44013,8.401616,0
2,2019,"Canton",-81.39415,40.7868,8.897343,1
2,2019,"Canton",-81.373,40.80072,9.206091,1
2,2018,"Savannah",-81.16182,32.11068,6.933898,0
2,2019,"Savannah",-81.13022,32.09078,8.971069,1
2,2019,"Jewett",-80.9334,40.33293,7.575439,0
2,2019,"Rock Hill",-80.8745,34.9127,7.838611,0
2,2019,"Charlotte",-80.87408,35.21317,9.0675,1
2,2019,"Youngstown",-80.65847,41.09596,8.401818,1
2,2019,"Wintersville",-80.6158,40.3663,8.873373,1
2,2017,"Mingo Junction",-80.60795,40.31951,8.291964,1
2,2019,"Winston-Salem",-80.34196,36.02661,8.184757,0
2,2019,"Lexington",-80.2627,35.8145,8.301788,1
2,2019,"Canonsburg",-80.24399,40.26896,7.697554,0
2,2019,"Winston-Salem",-80.2245,36.11094,7.843922,1
2,2019,"West Palm Beach",-80.21962,26.68761,6.791615,0
2,2019,"Fort Lauderdale",-80.16982,26.13268,8.866097,1
2,2018,"Pompano Beach",-80.09635,26.29109,6.388034,0
2,2019,"Candor",-79.83664,35.26317,7.876487,0
2,2019,"Greensboro",-79.80231,36.10901,6.841292,1
2,2019,"Morrisville",-78.8197,35.8652,7.903835,0
2,2019,"Clayton",-78.4622,35.59095,8.086517,0
2,2019,"Chesterfield",-77.59355,37.35748,6.724786,0
2,2018,"Greenville",-77.36013,35.64128,6.08,0
2,2019,"Springfield",-77.18347,38.76835,9.136313,1
2,2019,"Washington",-77.01282,38.87516,7.929026,1
2,2019,"Washington",-76.95343,38.89477,8.830487,1
2,2019,"Cockeysville",-76.63354,39.46048,7.842455,0
2,2019,"Elkton",-75.86477,39.70298,6.398873,0
2,2019,"New Milford",-75.68622,41.86733,6.557102,0
2,2019,"East Greenwich Township",-75.21212,39.80034,7.138983,0
2,2019,"Philadelphia",-75.20721,39.98884,8.315634,1
2,2019,"Philadelphia",-75.14261,39.96005,7.329032,1
2,2019,"Camden",-75.12522,39.93456,9.587206,1
2,2019,"Knowlton Township",-75.06781,40.92458,7.129696,0
2,2019,"Philadelphia",-74.98517,40.05417,8.678616,1
2,2019,"Flemington",-74.80667,40.51526,7.785955,0
2,2019,"Lawrence Township",-74.74261,40.28309,7.566374,0
2,2019,"Elizabeth",-74.20837,40.64144,9.204553,0
2,2019,"Jersey City",-74.05229,40.72541,8.231328,1
2,2019,"Fort Lee",-73.96618,40.85355,10.96695,1
2,2019,"New York",-73.81769,40.73926,7.765812,1
2,2019,"Pittsfield",-73.23965,42.4523,6.220963,1
2,2019,"Florida",-73.11041,42.70222,6.202299,0
2,2019,"Springfield",-72.5845,42.12023,6.489831,1
2,2019,"Providence",-71.41297,41.80747,5.084956,1
2,2019,"Chelmsford",-71.30699,42.61209,6.944729,0
2,2019,"Veazie",-68.77276,44.8174,4.327853,1
2,2019,"Presque Isle",-68.0384,46.69842,3.481034,0
2,2019,"Presque Isle",-68.01619,46.6823,4.504125,1
2,2019,"Compton",-118.205,33.90139,11.02607,1
2,2019,"Pasadena",-118.1272,34.1326,8.925474,1
2,2019,"Anchorage",-149.8246,61.20586,8.029527,0
2,2019,"Jerome",-114.2525,42.68,3.927479,0
2,2019,"Missoula",-114.0215,46.84218,7.125289,0
2,2019,"Wenden",-113.5586,34.2439,3.259429,0
2,2019,"Hurricane",-113.3051,37.17912,4.525466,0
2,2019,"Fairbanks",-147.3103,64.76297,13.3196,0
2,2019,"Herriman",-112.0363,40.49639,4.402376,0
2,2019,"Salt Lake City",-111.931,40.78422,7.299418,0
2,2019,"Smithfield",-111.8522,41.84265,7.24111,0
2,2019,"Spanish Fork",-111.6605,40.13634,5.498404,0
2,2019,"Oro Valley",-110.9823,32.29515,4.001689,1
2,2019,"Lander",-108.72,42.53,2.481058,0
2,2019,"Albuquerque",-106.5852,35.1343,5.356212,1
2,2017,"Springfield",-123.0177,44.0467,13.68305,1
2,2018,"Gillette",-105.2133,43.6483,4.44697,0
2,2019,"Denver",-105.0153,39.73217,8.752643,1
2,2019,"Denver",-104.9886,39.7861,10.03588,1
2,2019,"Hillsboro",-122.9724,45.5285,6.772544,0
2,2016,"Prairie Center",-104.1675,42.059,3.665527,0
2,2019,"Grassy Butte",-103.2995,47.5812,3.569122,0
2,2019,"Kenmare",-102.4018,48.64193,3.452149,0
2,2019,"Brownell",-99.76342,38.77008,5.300612,0
2,2019,"Seiling",-98.93197,36.15841,7.928375,0
2,2019,"San Antonio",-98.62017,29.51509,8.627522,0
2,2019,"Aberdeen",-98.48611,45.4625,5.764548,1
2,2019,"Lawton",-98.42879,34.63298,8.193939,0
2,2019,"Grand Island",-98.36497,40.9421,5.064948,0
2,2019,"San Antonio",-98.31169,29.27538,8.433913,0
2,2019,"Mission",-98.29107,26.22621,10.69803,0
2,2019,"Edinburg",-98.15207,26.28862,10.33137,1
2,2019,"Oklahoma City",-97.57798,35.50307,9.150418,1
2,2019,"Oklahoma City",-97.52709,35.47292,7.167742,1
2,2019,"Brownsville",-97.49383,25.89252,9.742577,1
2,2019,"Moore",-97.4841,35.3201,10.0014,0
2,2019,"Oklahoma City",-97.47508,35.61413,8.276942,0
2,2019,"Corpus Christi",-97.4657,27.81182,8.203571,1
2,2018,"Peck",-97.3664,37.47689,7.614407,0
2,2018,"Wichita",-97.36221,37.65111,8.14322,0
2,2017,"Wichita",-97.31691,37.74708,7.245946,0
2,2019,"Wichita",-97.31485,37.70207,6.287869,1
2,2019,"Watertown",-97.1288,44.89965,6.298034,1
2,2019,"Ponca City",-97.08135,36.69719,7.906301,1
2,2018,"Midlothian",-97.0269,32.48208,8.256863,0
2,2019,"Dallas",-96.86012,32.82006,8.813975,1
2,2019,"North River",-96.85535,46.93375,6.438636,0
2,2019,"Brookings",-96.8073,44.3486,4.197784,0
2,2019,"Dallas",-96.79769,32.77426,9.147,1
2,2019,"Elk Point",-96.70721,42.75152,5.791549,0
2,2019,"Sioux Falls",-96.70077,43.54792,5.58335,1
2,2019,"Lincoln",-96.68331,40.81259,6.413844,1
2,2019,"Sioux City",-96.39476,42.49984,7.450847,1
2,2019,"Omaha",-96.05669,41.19785,6.738518,0
2,2019,"Glenpool",-96.00498,35.95371,8.332378,0
2,2019,"Tulsa",-95.97654,36.2049,7.738231,1
2,2019,"Omaha",-95.97314,41.24749,6.796386,0
2,2019,"Bellevue",-95.9561,41.13329,7.838857,0
2,2019,"Council Bluffs",-95.89612,41.26417,7.622901,0
2,2019,"Detroit Lakes",-95.84627,46.85181,5.157183,0
2,2019,"Marshall",-95.81789,44.4438,5.908547,0
2,2019,"McAlester",-95.78441,34.88561,7.602887,0
2,2019,"Topeka",-95.71128,39.02426,9.291317,1
2,2019,"Chanute",-95.47594,37.67696,8.961582,0
2,2019,"Houston",-95.38769,29.81453,10.30901,1
2,2019,"Houston",-95.32614,29.90104,9.584746,0
2,2019,"Houston",-95.25759,29.73373,10.30732,1
2,2019,"Deer Park",-95.12851,29.67002,7.810093,1
2,2019,"Stanton",-95.04495,40.96911,6.526446,0
2,2019,"Baytown",-95.03123,29.7707,8.758074,0
2,2019,"Pinewood",-95.02917,47.87816,5.981818,0
2,2018,"Galveston",-94.86129,29.25447,7.141818,0
2,2019,"Saint Joseph",-94.85858,39.74169,8.388136,1
2,2019,"Emmetsburg",-94.69352,43.1237,6.426316,0
2,2018,"Overland Park",-94.68701,38.97446,7.787619,1
2,2019,"Kansas City",-94.6356,39.11722,9.586207,1
2,2019,"VLG LOCH LOYD",-94.57983,38.75961,6.265753,0
2,2019,"Kansas City",-94.57079,39.10469,8.199096,1
2,2019,"Roland",-94.52441,35.40814,8.124793,0
2,2019,"Kansas City",-94.45051,39.04791,7.559331,0
2,2019,"Kearney",-94.37701,39.30317,6.16584,0
2,2019,"Mena",-94.22623,34.5837,8.674167,0
2,2019,"St. Cloud",-94.13345,45.54984,5.51,0
2,2019,"Baxter",-94.1303,46.39674,4.316992,0
2,2019,"Fayetteville",-94.11683,36.1797,8.0075,0
2,2019,"Shreveport",-93.79518,32.47182,10.75647,0
2,2019,"Clive",-93.7479,41.60352,6.92521,0
2,2019,"Saint Michael",-93.66921,45.20916,5.50904,0
2,2019,"Des Moines",-93.64312,41.60316,6.945205,1
2,2019,"Shakopee",-93.51253,44.79144,6.822254,1
2,2019,"St. Louis Park",-93.34315,44.94805,7.030172,0
2,2019,"Springfield",-93.29989,37.25614,7.193093,0
2,2019,"Lakeville",-93.2858,44.70612,6.998045,0
2,2019,"Minneapolis",-93.25821,44.95366,7.689851,1
2,2019,"Minneapolis",-93.25476,44.96524,7.896532,1
2,2019,"Apple Valley",-93.23725,44.73846,6.814525,0
2,2019,"Blaine",-93.20762,45.13768,6.706168,0
2,2016,"Saint Paul",-93.19988,44.9731,6.45641,1
2,2019,"Saint Paul",-93.09827,44.95072,7.817797,1
2,2019,"Saint Paul",-93.03587,44.95939,7.334554,0
2,2019,"Hot Springs",-93.00018,34.46944,8.853291,1
2,2018,"Bayport",-92.78336,45.02862,8.379429,0
2,2018,"Bayport",-92.77525,45.02124,7.253595,0
2,2019,"Virginia",-92.5363,47.52336,4.655742,1
2,2019,"Cloquet",-92.51172,46.71369,3.145349,0
2,2019,"Rochester",-92.45037,43.99691,7.618942,0
2,2019,"Alexandria",-92.41075,31.17782,7.52437,0
2,2019,"Little Rock",-92.3287,34.68134,10.33983,0
2,2019,"Waterloo",-92.31602,42.50154,7.670833,1
2,2019,"North Little Rock",-92.2813,34.75619,9.747443,1
2,2019,"Duluth",-92.166,46.74366,5.477714,0
2,2018,"Duluth",-92.08936,46.81826,4.171488,0
2,2019,"Keosauqua",-92.00632,40.69508,7.175833,0
2,2019,"Cedar Rapids",-91.68766,41.97677,7.639936,1
2,2019,"Stuttgart",-91.55896,34.51852,7.930508,0
2,2016,"Dundee",-91.53849,42.60083,7.356075,0
2,2019,"Iowa City",-91.50348,41.65723,8.987291,1
2,2019,"Ely",-91.49557,47.94862,4.234384,0
2,2019,"Keokuk",-91.39101,40.40096,8.281667,1
2,2019,"La Crosse",-91.2269,43.7775,7.611019,0
2,2019,"Port Allen",-91.21356,30.50064,8.957429,0
2,2019,"Baton Rouge",-91.17922,30.46198,8.839176,1
2,2019,"Augusta",-91.143,44.7614,7.671745,0
2,2019,"Muscatine",-91.07098,41.41943,7.481034,1
2,2019,"Muscatine",-91.06796,41.40097,8.050914,0
2,2019,"Carville",-91.06255,30.2191,8.478689,0
2,2019,"Muscatine",-91.0616,41.4069,8.161345,0
2,2019,"Potosi",-90.6979,42.6938,8.399726,0
2,2019,"Moquah",-90.65614,46.60225,4.982967,0
2,2019,"Davenport",-90.62404,41.51208,8.503857,1
2,2016,"Davenport",-90.60012,41.55,7.566667,0
2,2019,"Chelsea",-90.5972,45.2066,6.375616,0
2,2019,"Davenport",-90.58761,41.53001,8.582486,1
2,2019,"Moline",-90.51735,41.51473,8.561389,1
2,2019,"Arnold",-90.3959,38.44867,6.582043,0
2,2019,"St. Louis",-90.35031,38.65033,8.836767,0
2,2019,"St. Louis",-90.28115,38.63114,9.047774,0
2,2019,"St. Louis",-90.26371,38.54255,8.600826,1
2,2019,"Jackson",-90.22567,32.34672,9.405479,1
2,2019,"Clinton",-90.21198,41.82328,8.971667,1
2,2019,"St. Louis",-90.19835,38.65643,9.677442,1
2,2019,"Marion",-90.19314,35.19729,8.278151,0
2,2019,"St. Louis",-90.18987,38.65648,9.021326,1
2,2019,"Jackson",-90.18272,32.32911,9.000683,1
2,2019,"Clinton",-90.17757,41.875,8.234711,0
2,2019,"Sauget",-90.16048,38.61203,9.155357,0
2,2019,"Pontoon Beach",-90.14476,38.70063,11.23571,1
2,2019,"Alton",-90.14317,38.90308,9.088182,0
2,2019,"New Orleans",-90.11819,29.99601,7.847934,1
2,2019,"Wood River",-90.10585,38.86067,9.05625,0
2,2016,"Memphis",-90.02154,35.16889,7.765041,0
2,2019,"Hernando",-89.98783,34.82166,8.234066,0
2,2019,"Memphis",-89.85025,35.1517,7.661666,0
2,2018,"Grenada",-89.79278,33.83444,7.029524,0
2,2018,"Sparta",-89.78846,38.17628,7.816667,0
2,2019,"Grand Portage",-89.69098,47.97208,4.393713,0
2,2019,"Boulder Junction",-89.654,46.0519,4.935912,0
2,2019,"Springfield",-89.64416,39.83192,8.188983,0
2,2019,"Peoria",-89.58474,40.69701,8.041026,1
2,2019,"Madison",-89.4358,43.0733,8.770915,1
2,2019,"Waveland",-89.39592,30.30083,7.555068,0
2,2019,"Dyersburg",-89.38216,36.05266,6.689722,0
2,2019,"Madison",-89.3573,43.10084,7.989897,1
2,2019,"Hattiesburg",-89.28717,31.32364,8.834392,1
2,2017,"Rockford",-89.09277,42.26308,8.000901,1
2,2019,"Gulfport",-89.04978,30.39037,9.220386,0
2,2019,"Decatur",-88.92559,39.86683,9.509722,0
2,2018,"Jackson",-88.80958,35.65135,6.909972,0
2,2019,"Crandon",-88.8086,45.565,5.409827,0
2,2019,"San Rafael",-122.52,37.97231,6.38017,1
2,2019,"Dale",-88.62494,38.08216,8.245133,0
2,2019,"Horicon",-88.62111,43.46611,7.289415,0
2,2019,"Paducah",-88.57251,37.05822,9.521008,0
2,2019,"Pascagoula",-88.53393,30.37829,8.629834,1
2,2019,"Appleton",-88.39518,44.30738,8.04538,0
2,2019,"Champaign",-88.37251,40.05278,7.800097,0
2,2019,"Aurora",-88.32937,41.78472,8.406617,0
2,2019,"Elgin",-88.28002,42.0504,8.511504,0
2,2019,"Cary",-88.24221,42.22144,7.789831,0
2,2019,"Champaign",-88.24055,40.12389,7.542609,0
2,2019,"Custer Park",-88.19097,41.22154,8.736261,0
2,2018,"Naperville",-88.15253,41.77107,10.5352,1
2,2019,"Mobile",-88.08776,30.77018,8.302679,0
2,2019,"Green Bay",-87.99344,44.50729,7.309143,1
2,2019,"Milwaukee",-87.93333,43.01667,7.986457,1
2,2018,"Milwaukee",-87.93198,42.93071,7.414773,1
2,2016,"Milwaukee",-87.92079,43.03987,7.733333,1
2,2019,"Fairhope",-87.88026,30.49748,7.551402,0
2,2019,"La Grange",-87.83235,41.80118,9.704712,0
2,2019,"Belgium",-87.81,43.4981,6.904132,0
2,2019,"Pleasant Prairie",-87.8093,42.50472,7.388493,0
2,2019,"Tacoma",-122.4517,47.1864,8.542638,0
2,2019,"Bedford Park",-87.80538,41.78277,9.303478,0
2,2019,"Northbrook",-87.79923,42.14,8.095573,0
2,2019,"Chicago",-87.7489,41.86443,9.011864,0
2,2019,"Alsip",-87.73246,41.67099,7.981132,0
2,2019,"Chicago",-87.71349,41.7514,8.259322,0
2,2018,"Muscle Shoals",-87.6381,34.76262,7.53719,0
2,2018,"Evansville",-87.55802,37.97447,9.256303,1
2,2019,"Evansville",-87.53229,37.97444,8.694118,1
2,2019,"Tuscaloosa",-87.48419,33.18993,7.941964,0
2,2018,"Loretto",-87.46995,35.11597,6.946023,0
2,2018,"Henderson",-87.46375,37.8712,9.273519,0
2,2018,"Clarksville",-87.32804,36.51463,7.834181,0
2,2019,"Hopkinsville",-87.32334,36.91171,8.487736,0
2,2018,"Pensacola",-87.20355,30.52537,7.753266,0
2,2019,"Owensboro",-87.07531,37.78078,8.642363,0
2,2019,"Columbia",-87.0096,35.65188,5.986188,1
2,2019,"McCalla",-87.00361,33.33111,8.549167,0
2,2019,"Dale",-86.98321,38.16752,7.917949,0
2,2019,"Decatur",-86.96754,34.53072,7.627826,1
2,2019,"Birmingham",-86.92417,33.49972,8.387746,0
2,2019,"Trail Creek",-86.89122,41.70721,7.873729,0
2,2016,"Nashville",-86.87355,36.11825,8.063487,0
2,2019,"Colburn",-86.8525,40.43164,8.776353,0
2,2019,"Birmingham",-86.84411,33.52143,9.435593,1
2,2019,"Birmingham",-86.815,33.55306,10.32102,1
2,2019,"Nashville",-86.7389,36.17638,7.835,1
2,2019,"Hendersonville",-86.65314,36.29756,7.064003,0
2,2019,"Huntsville",-86.58636,34.68776,7.142589,1
2,2019,"Leeds",-86.54917,33.54528,8.288419,0
2,2019,"Bloomington",-86.50476,39.15938,7.382732,0
2,2017,"Coosa Pines",-86.34944,33.27947,8.7,0
2,2017,"Coloma",-86.30969,42.19779,7.99,0
2,2019,"Montgomery",-86.26339,32.41281,8.871265,0
2,2019,"Manistee",-86.24265,44.307,4.981633,1
2,2019,"Smiths Grove",-86.21487,37.04926,7.761345,0
2,2019,"Indianapolis",-86.21463,39.7889,10.31113,0
2,2019,"Indianapolis",-86.16646,39.74499,10.64017,1
2,2019,"Holland",-86.14858,42.76779,7.042056,0
2,2019,"Indianapolis",-86.13088,39.78793,11.41232,1
2,2019,"Indianapolis",-86.12202,39.77498,9.530973,0
2,2019,"Hokes Bluff",-85.99265,33.99149,8.410526,1
2,2019,"Crossville",-85.96986,34.28857,7.55,0
2,2019,"Germfask",-85.95023,46.28888,4.200578,0
2,2019,"Fishers",-85.93955,39.96088,8.3125,0
2,2019,"Louisville",-85.89804,38.06091,9.987879,0
2,2019,"Columbus",-85.89133,39.23746,6.909412,0
2,2019,"Hudsonville",-85.85273,42.89445,8.263793,0
2,2019,"Elizabethtown",-85.85263,37.70561,7.412183,0
